,Subject,Experiment,Electrode,run,Session,Dimension,Coordinate difference in mm,date
927,sub-011,P7,Cathode2,run-01,ses-3,X,43.09708125570789,2023-09-21
928,sub-011,P7,Cathode2,run-01,ses-3,Y,32.13337501168251,2023-09-21
929,sub-011,P7,Cathode2,run-01,ses-3,Z,29.082146474141627,2023-09-21
930,sub-011,P7,Cathode2,run-01,ses-4,X,32.742109817061575,2023-09-28
931,sub-011,P7,Cathode2,run-01,ses-4,Y,23.267182966396213,2023-09-28
932,sub-011,P7,Cathode2,run-01,ses-4,Z,57.96425470824353,2023-09-28
933,sub-011,P7,Cathode2,run-02,ses-1,X,24.667399489395322,2023-07-05
934,sub-011,P7,Cathode2,run-02,ses-1,Y,23.88103240698576,2023-07-05
935,sub-011,P7,Cathode2,run-02,ses-1,Z,51.64225800007581,2023-07-05
936,sub-011,P7,Cathode2,run-02,ses-2,X,23.88133537683636,2023-09-07
937,sub-011,P7,Cathode2,run-02,ses-2,Y,28.406849315091968,2023-09-07
938,sub-011,P7,Cathode2,run-02,ses-2,Z,51.932579254480075,2023-09-07
939,sub-011,P7,Cathode2,run-02,ses-3,X,17.51512705123052,2023-09-21
940,sub-011,P7,Cathode2,run-02,ses-3,Y,25.37266074463725,2023-09-21
941,sub-011,P7,Cathode2,run-02,ses-3,Z,45.380433006659146,2023-09-21
942,sub-011,P7,Cathode2,run-02,ses-4,X,31.88785881603137,2023-09-28
943,sub-011,P7,Cathode2,run-02,ses-4,Y,25.091201971918345,2023-09-28
944,sub-011,P7,Cathode2,run-02,ses-4,Z,58.079329478070136,2023-09-28
948,sub-011,P7,Cathode3,run-01,ses-1,X,4.049686964023859,2023-07-05
949,sub-011,P7,Cathode3,run-01,ses-1,Y,2.3271000684052723,2023-07-05
950,sub-011,P7,Cathode3,run-01,ses-1,Z,1.1343285262119025,2023-07-05
951,sub-011,P7,Cathode3,run-01,ses-2,X,6.625394259933383,2023-09-07
952,sub-011,P7,Cathode3,run-01,ses-2,Y,7.565748052746059,2023-09-07
953,sub-011,P7,Cathode3,run-01,ses-2,Z,2.8144333427771926,2023-09-07
954,sub-011,P7,Cathode3,run-01,ses-3,X,46.492549470514064,2023-09-21
955,sub-011,P7,Cathode3,run-01,ses-3,Y,29.580617401823403,2023-09-21
956,sub-011,P7,Cathode3,run-01,ses-3,Z,42.04139053891413,2023-09-21
957,sub-011,P7,Cathode3,run-01,ses-4,X,7.6530651795864095,2023-09-28
958,sub-011,P7,Cathode3,run-01,ses-4,Y,2.6392728295922296,2023-09-28
959,sub-011,P7,Cathode3,run-01,ses-4,Z,3.4513397766277194,2023-09-28
960,sub-011,P7,Cathode3,run-02,ses-1,X,3.1109972581081102,2023-07-05
961,sub-011,P7,Cathode3,run-02,ses-1,Y,3.9887737502157705,2023-07-05
962,sub-011,P7,Cathode3,run-02,ses-1,Z,0.7860274631530046,2023-07-05
963,sub-011,P7,Cathode3,run-02,ses-2,X,5.745175722874702,2023-09-07
964,sub-011,P7,Cathode3,run-02,ses-2,Y,6.700680606141688,2023-09-07
965,sub-011,P7,Cathode3,run-02,ses-2,Z,1.856889677932486,2023-09-07
966,sub-011,P7,Cathode3,run-02,ses-3,X,5.8231372813507924,2023-09-21
967,sub-011,P7,Cathode3,run-02,ses-3,Y,3.3316924349218624,2023-09-21
968,sub-011,P7,Cathode3,run-02,ses-3,Z,1.9803098610136658,2023-09-21
969,sub-011,P7,Cathode3,run-02,ses-4,X,9.47197342256084,2023-09-28
970,sub-011,P7,Cathode3,run-02,ses-4,Y,3.435879064798357,2023-09-28
971,sub-011,P7,Cathode3,run-02,ses-4,Z,4.41415210114792,2023-09-28
981,sub-012,P1,Anode,run-01,ses-3,X,1.761274172067644,2024-01-24
982,sub-012,P1,Anode,run-01,ses-3,Y,4.316709700673819,2024-01-24
983,sub-012,P1,Anode,run-01,ses-3,Z,11.734513878673312,2024-01-24
984,sub-012,P1,Anode,run-01,ses-4,X,2.5676884520053846,2024-02-04
985,sub-012,P1,Anode,run-01,ses-4,Y,9.964771785140037,2024-02-04
986,sub-012,P1,Anode,run-01,ses-4,Z,7.1289408916235,2024-02-04
993,sub-012,P1,Anode,run-02,ses-3,X,2.5949352924525755,2024-01-24
994,sub-012,P1,Anode,run-02,ses-3,Y,7.595516740977764,2024-01-24
995,sub-012,P1,Anode,run-02,ses-3,Z,14.11455505698919,2024-01-24
996,sub-012,P1,Anode,run-02,ses-4,X,1.651226539090274,2024-02-04
997,sub-012,P1,Anode,run-02,ses-4,Y,10.090303715616464,2024-02-04
998,sub-012,P1,Anode,run-02,ses-4,Z,6.2518164069950615,2024-02-04
1008,sub-012,P1,Cathode1,run-01,ses-3,X,17.880246556699277,2024-01-24
1009,sub-012,P1,Cathode1,run-01,ses-3,Y,67.53705592557787,2024-01-24
1010,sub-012,P1,Cathode1,run-01,ses-3,Z,6.409463200122119,2024-01-24
1011,sub-012,P1,Cathode1,run-01,ses-4,X,25.65654033176601,2024-02-04
1012,sub-012,P1,Cathode1,run-01,ses-4,Y,49.13012055039406,2024-02-04
1013,sub-012,P1,Cathode1,run-01,ses-4,Z,23.167747824788094,2024-02-04
1020,sub-012,P1,Cathode1,run-02,ses-3,X,17.87125894367695,2024-01-24
1021,sub-012,P1,Cathode1,run-02,ses-3,Y,68.12055634066462,2024-01-24
1022,sub-012,P1,Cathode1,run-02,ses-3,Z,4.476981106549502,2024-01-24
1023,sub-012,P1,Cathode1,run-02,ses-4,X,24.806925510391594,2024-02-04
1024,sub-012,P1,Cathode1,run-02,ses-4,Y,50.93611610040069,2024-02-04
1025,sub-012,P1,Cathode1,run-02,ses-4,Z,22.87352463915944,2024-02-04
1035,sub-012,P1,Cathode2,run-01,ses-3,X,2.951348832920189,2024-01-24
1036,sub-012,P1,Cathode2,run-01,ses-3,Y,2.4555541940033407,2024-01-24
1037,sub-012,P1,Cathode2,run-01,ses-3,Z,11.29123135909438,2024-01-24
1038,sub-012,P1,Cathode2,run-01,ses-4,X,0.30981445044278644,2024-02-04
1039,sub-012,P1,Cathode2,run-01,ses-4,Y,9.834154966473577,2024-02-04
1040,sub-012,P1,Cathode2,run-01,ses-4,Z,9.267180309891701,2024-02-04
1047,sub-012,P1,Cathode2,run-02,ses-3,X,3.8837644468247845,2024-01-24
1048,sub-012,P1,Cathode2,run-02,ses-3,Y,0.8572107732295962,2024-01-24
1049,sub-012,P1,Cathode2,run-02,ses-3,Z,12.499924867153167,2024-01-24
1050,sub-012,P1,Cathode2,run-02,ses-4,X,0.259931822419162,2024-02-04
1051,sub-012,P1,Cathode2,run-02,ses-4,Y,11.61277711689472,2024-02-04
1052,sub-012,P1,Cathode2,run-02,ses-4,Z,9.573852108120919,2024-02-04
1062,sub-012,P1,Cathode3,run-01,ses-3,X,22.87803496643901,2024-01-24
1063,sub-012,P1,Cathode3,run-01,ses-3,Y,55.37042389288544,2024-01-24
1064,sub-012,P1,Cathode3,run-01,ses-3,Z,22.42448543891311,2024-01-24
1065,sub-012,P1,Cathode3,run-01,ses-4,X,18.743658291548492,2024-02-04
1066,sub-012,P1,Cathode3,run-01,ses-4,Y,72.070269754529,2024-02-04
1067,sub-012,P1,Cathode3,run-01,ses-4,Z,12.303425741791727,2024-02-04
1074,sub-012,P1,Cathode3,run-02,ses-3,X,22.870058115944268,2024-01-24
1075,sub-012,P1,Cathode3,run-02,ses-3,Y,54.63401814773678,2024-01-24
1076,sub-012,P1,Cathode3,run-02,ses-3,Z,23.467394435256722,2024-01-24
1077,sub-012,P1,Cathode3,run-02,ses-4,X,17.760349287092687,2024-02-04
1078,sub-012,P1,Cathode3,run-02,ses-4,Y,70.01321034356951,2024-02-04
1079,sub-012,P1,Cathode3,run-02,ses-4,Z,10.843399958163502,2024-02-04
1086,sub-014,P3,Anode,run-01,ses-2,X,3.3127738257171586,2023-08-27
1087,sub-014,P3,Anode,run-01,ses-2,Y,3.9048532361490658,2023-08-27
1088,sub-014,P3,Anode,run-01,ses-2,Z,14.633011125214395,2023-08-27
1089,sub-014,P3,Anode,run-01,ses-3,X,3.270511351409368,2023-10-29
1090,sub-014,P3,Anode,run-01,ses-3,Y,5.86744260437321,2023-10-29
1091,sub-014,P3,Anode,run-01,ses-3,Z,17.22946320492774,2023-10-29
1092,sub-014,P3,Anode,run-01,ses-4,X,1.6542465313104913,2023-11-05
1093,sub-014,P3,Anode,run-01,ses-4,Y,5.2284468761505565,2023-11-05
1094,sub-014,P3,Anode,run-01,ses-4,Z,6.386007061414418,2023-11-05
1098,sub-014,P3,Anode,run-02,ses-2,X,2.4111017354298383,2023-08-27
1099,sub-014,P3,Anode,run-02,ses-2,Y,3.004549027290196,2023-08-27
1100,sub-014,P3,Anode,run-02,ses-2,Z,14.67106456980109,2023-08-27
1101,sub-014,P3,Anode,run-02,ses-3,X,3.253418949432671,2023-10-29
1102,sub-014,P3,Anode,run-02,ses-3,Y,5.019644033382647,2023-10-29
1103,sub-014,P3,Anode,run-02,ses-3,Z,18.183906350471077,2023-10-29
1104,sub-014,P3,Anode,run-02,ses-4,X,1.620061727357097,2023-11-05
1105,sub-014,P3,Anode,run-02,ses-4,Y,3.5328497341694316,2023-11-05
1106,sub-014,P3,Anode,run-02,ses-4,Z,8.294893352501091,2023-11-05
1113,sub-014,P3,Cathode1,run-01,ses-2,X,15.812310666162517,2023-08-27
1114,sub-014,P3,Cathode1,run-01,ses-2,Y,53.534275032896545,2023-08-27
1115,sub-014,P3,Cathode1,run-01,ses-2,Z,6.668953553885224,2023-08-27
1116,sub-014,P3,Cathode1,run-01,ses-3,X,18.414772525164295,2023-10-29
1117,sub-014,P3,Cathode1,run-01,ses-3,Y,51.14839623352978,2023-10-29
1118,sub-014,P3,Cathode1,run-01,ses-3,Z,12.281452093385163,2023-10-29
1119,sub-014,P3,Cathode1,run-01,ses-4,X,22.78819670711178,2023-11-05
1120,sub-014,P3,Cathode1,run-01,ses-4,Y,49.7687257261388,2023-11-05
1121,sub-014,P3,Cathode1,run-01,ses-4,Z,19.673354563415053,2023-11-05
1125,sub-014,P3,Cathode1,run-02,ses-2,X,16.713982756449838,2023-08-27
1126,sub-014,P3,Cathode1,run-02,ses-2,Y,54.434579241755415,2023-08-27
1127,sub-014,P3,Cathode1,run-02,ses-2,Z,6.63090010929853,2023-08-27
1128,sub-014,P3,Cathode1,run-02,ses-3,X,18.416575471488756,2023-10-29
1129,sub-014,P3,Cathode1,run-02,ses-3,Y,52.04959324976895,2023-10-29
1130,sub-014,P3,Cathode1,run-02,ses-3,Z,12.22807662200183,2023-10-29
1131,sub-014,P3,Cathode1,run-02,ses-4,X,22.78819670711178,2023-11-05
1132,sub-014,P3,Cathode1,run-02,ses-4,Y,49.7687257261388,2023-11-05
1133,sub-014,P3,Cathode1,run-02,ses-4,Z,19.673354563415053,2023-11-05
1140,sub-014,P3,Cathode2,run-01,ses-2,X,3.9814278336847195,2023-08-27
1141,sub-014,P3,Cathode2,run-01,ses-2,Y,11.796928987111897,2023-08-27
1142,sub-014,P3,Cathode2,run-01,ses-2,Z,10.264495676457882,2023-08-27
1143,sub-014,P3,Cathode2,run-01,ses-3,X,2.934938857229426,2023-10-29
1144,sub-014,P3,Cathode2,run-01,ses-3,Y,7.772422720533797,2023-10-29
1145,sub-014,P3,Cathode2,run-01,ses-3,Z,18.625660074017944,2023-10-29
1146,sub-014,P3,Cathode2,run-01,ses-4,X,1.3321605464583257,2023-11-05
1147,sub-014,P3,Cathode2,run-01,ses-4,Y,6.178831530823373,2023-11-05
1148,sub-014,P3,Cathode2,run-01,ses-4,Z,6.9345117277279495,2023-11-05
1152,sub-014,P3,Cathode2,run-02,ses-2,X,3.079755743397399,2023-08-27
1153,sub-014,P3,Cathode2,run-02,ses-2,Y,10.896624778253027,2023-08-27
1154,sub-014,P3,Cathode2,run-02,ses-2,Z,10.302549121044576,2023-08-27
1155,sub-014,P3,Cathode2,run-02,ses-3,X,2.9484253665572027,2023-10-29
1156,sub-014,P3,Cathode2,run-02,ses-3,Y,6.817827259046027,2023-10-29
1157,sub-014,P3,Cathode2,run-02,ses-3,Z,17.777967871241273,2023-10-29
1158,sub-014,P3,Cathode2,run-02,ses-4,X,1.3321605464583257,2023-11-05
1159,sub-014,P3,Cathode2,run-02,ses-4,Y,6.178831530823373,2023-11-05
1160,sub-014,P3,Cathode2,run-02,ses-4,Z,6.9345117277279495,2023-11-05
1167,sub-014,P3,Cathode3,run-01,ses-2,X,30.570957861561325,2023-08-27
1168,sub-014,P3,Cathode3,run-01,ses-2,Y,50.736966550746004,2023-08-27
1169,sub-014,P3,Cathode3,run-01,ses-2,Z,34.39235669266432,2023-08-27
1170,sub-014,P3,Cathode3,run-01,ses-3,X,31.335961912246418,2023-10-29
1171,sub-014,P3,Cathode3,run-01,ses-3,Y,60.28202835824341,2023-10-29
1172,sub-014,P3,Cathode3,run-01,ses-3,Z,42.884600747227665,2023-10-29
1173,sub-014,P3,Cathode3,run-01,ses-4,X,28.829708564863537,2023-11-05
1174,sub-014,P3,Cathode3,run-01,ses-4,Y,56.88693594343495,2023-11-05
1175,sub-014,P3,Cathode3,run-01,ses-4,Z,31.2848813169077,2023-11-05
1179,sub-014,P3,Cathode3,run-02,ses-2,X,30.553865459584628,2023-08-27
1180,sub-014,P3,Cathode3,run-02,ses-2,Y,49.88916797975544,2023-08-27
1181,sub-014,P3,Cathode3,run-02,ses-2,Z,35.34679983820766,2023-08-27
1182,sub-014,P3,Cathode3,run-02,ses-3,X,31.31886951026972,2023-10-29
1183,sub-014,P3,Cathode3,run-02,ses-3,Y,59.434229787252846,2023-10-29
1184,sub-014,P3,Cathode3,run-02,ses-3,Z,43.839043892771,2023-10-29
1185,sub-014,P3,Cathode3,run-02,ses-4,X,28.829708564863537,2023-11-05
1186,sub-014,P3,Cathode3,run-02,ses-4,Y,56.88693594343495,2023-11-05
1187,sub-014,P3,Cathode3,run-02,ses-4,Z,31.2848813169077,2023-11-05
1191,sub-015,P1,Anode,run-01,ses-1,X,2.0708422715961916,2023-06-14
1192,sub-015,P1,Anode,run-01,ses-1,Y,9.172956427633764,2023-06-14
1193,sub-015,P1,Anode,run-01,ses-1,Z,0.28300169169902833,2023-06-14
1194,sub-015,P1,Anode,run-01,ses-2,X,0.2880218046903593,2023-08-31
1195,sub-015,P1,Anode,run-01,ses-2,Y,2.695601118803026,2023-08-31
1196,sub-015,P1,Anode,run-01,ses-2,Z,7.368291803300381,2023-08-31
1197,sub-015,P1,Anode,run-01,ses-3,X,1.0466677005588991,2023-09-24
1198,sub-015,P1,Anode,run-01,ses-3,Y,5.6176933553814905,2023-09-24
1199,sub-015,P1,Anode,run-01,ses-3,Z,0.6846279694139961,2023-09-24
1200,sub-015,P1,Anode,run-01,ses-4,X,0.1049127298593504,2023-10-01
1201,sub-015,P1,Anode,run-01,ses-4,Y,1.4362380337715166,2023-10-01
1202,sub-015,P1,Anode,run-01,ses-4,Z,3.870346941649914,2023-10-01
1203,sub-015,P1,Anode,run-02,ses-1,X,2.0773965361714346,2023-06-14
1204,sub-015,P1,Anode,run-02,ses-1,Y,8.365858225226404,2023-06-14
1205,sub-015,P1,Anode,run-02,ses-1,Z,1.2722265130281452,2023-06-14
1206,sub-015,P1,Anode,run-02,ses-2,X,1.2246154303848726,2023-08-31
1207,sub-015,P1,Anode,run-02,ses-2,Y,2.7511124518513697,2023-08-31
1208,sub-015,P1,Anode,run-02,ses-2,Z,8.23126300111413,2023-08-31
1209,sub-015,P1,Anode,run-02,ses-3,X,1.0466677005588991,2023-09-24
1210,sub-015,P1,Anode,run-02,ses-3,Y,5.6176933553814905,2023-09-24
1211,sub-015,P1,Anode,run-02,ses-3,Z,0.6846279694139961,2023-09-24
1212,sub-015,P1,Anode,run-02,ses-4,X,0.1049127298593504,2023-10-01
1213,sub-015,P1,Anode,run-02,ses-4,Y,1.4362380337715166,2023-10-01
1214,sub-015,P1,Anode,run-02,ses-4,Z,3.870346941649914,2023-10-01
1218,sub-015,P1,Cathode1,run-01,ses-1,X,11.090135414004322,2023-06-14
1219,sub-015,P1,Cathode1,run-01,ses-1,Y,17.321165481805807,2023-06-14
1220,sub-015,P1,Cathode1,run-01,ses-1,Z,51.16745159000158,2023-06-14
1221,sub-015,P1,Cathode1,run-01,ses-2,X,5.183006685078141,2023-08-31
1222,sub-015,P1,Cathode1,run-01,ses-2,Y,4.784192884564405,2023-08-31
1223,sub-015,P1,Cathode1,run-01,ses-2,Z,50.864432535767556,2023-08-31
1224,sub-015,P1,Cathode1,run-01,ses-3,X,9.449705514907834,2023-09-24
1225,sub-015,P1,Cathode1,run-01,ses-3,Y,21.87880466341973,2023-09-24
1226,sub-015,P1,Cathode1,run-01,ses-3,Z,50.77742264389992,2023-09-24
1227,sub-015,P1,Cathode1,run-01,ses-4,X,7.5648026539385285,2023-10-01
1228,sub-015,P1,Cathode1,run-01,ses-4,Y,18.44893621116877,2023-10-01
1229,sub-015,P1,Cathode1,run-01,ses-4,Z,52.11094559699297,2023-10-01
1230,sub-015,P1,Cathode1,run-02,ses-1,X,8.38759827598929,2023-06-14
1231,sub-015,P1,Cathode1,run-02,ses-1,Y,18.233088614642625,2023-06-14
1232,sub-015,P1,Cathode1,run-02,ses-1,Z,50.28161498501897,2023-06-14
1233,sub-015,P1,Cathode1,run-02,ses-2,X,4.322278395146128,2023-08-31
1234,sub-015,P1,Cathode1,run-02,ses-2,Y,4.909587504565721,2023-08-31
1235,sub-015,P1,Cathode1,run-02,ses-2,Z,51.79632921114564,2023-08-31
1236,sub-015,P1,Cathode1,run-02,ses-3,X,12.114309985041615,2023-09-24
1237,sub-015,P1,Cathode1,run-02,ses-3,Y,20.87642855405808,2023-09-24
1238,sub-015,P1,Cathode1,run-02,ses-3,Z,50.765825312286616,2023-09-24
1239,sub-015,P1,Cathode1,run-02,ses-4,X,9.381787363290783,2023-10-01
1240,sub-015,P1,Cathode1,run-02,ses-4,Y,15.957758316993718,2023-10-01
1241,sub-015,P1,Cathode1,run-02,ses-4,Z,55.009694583415985,2023-10-01
1245,sub-015,P1,Cathode2,run-01,ses-1,X,4.319506015330546,2023-06-14
1246,sub-015,P1,Cathode2,run-01,ses-1,Y,0.34520903497934796,2023-06-14
1247,sub-015,P1,Cathode2,run-01,ses-1,Z,49.65234282433987,2023-06-14
1248,sub-015,P1,Cathode2,run-01,ses-2,X,1.3462788571417263,2023-08-31
1249,sub-015,P1,Cathode2,run-01,ses-2,Y,3.5019826564192726,2023-08-31
1250,sub-015,P1,Cathode2,run-01,ses-2,Z,46.533158833235504,2023-08-31
1251,sub-015,P1,Cathode2,run-01,ses-3,X,6.0957722176611355,2023-09-24
1252,sub-015,P1,Cathode2,run-01,ses-3,Y,7.629662546217446,2023-09-24
1253,sub-015,P1,Cathode2,run-01,ses-3,Z,41.5778278914094,2023-09-24
1254,sub-015,P1,Cathode2,run-01,ses-4,X,7.974120814055198,2023-10-01
1255,sub-015,P1,Cathode2,run-01,ses-4,Y,11.866629200875764,2023-10-01
1256,sub-015,P1,Cathode2,run-01,ses-4,Z,39.25508011698723,2023-10-01
1257,sub-015,P1,Cathode2,run-02,ses-1,X,4.30639748618006,2023-06-14
1258,sub-015,P1,Cathode2,run-02,ses-1,Y,1.9594054397940681,2023-06-14
1259,sub-015,P1,Cathode2,run-02,ses-1,Z,47.673893181681635,2023-06-14
1260,sub-015,P1,Cathode2,run-02,ses-2,X,1.308346189260476,2023-08-31
1261,sub-015,P1,Cathode2,run-02,ses-2,Y,3.5924356329441025,2023-08-31
1262,sub-015,P1,Cathode2,run-02,ses-2,Z,45.63572489663959,2023-08-31
1263,sub-015,P1,Cathode2,run-02,ses-3,X,7.993783607780927,2023-09-24
1264,sub-015,P1,Cathode2,run-02,ses-3,Y,9.445334593653683,2023-09-24
1265,sub-015,P1,Cathode2,run-02,ses-3,Z,42.22275458097458,2023-09-24
1266,sub-015,P1,Cathode2,run-02,ses-4,X,8.866227507293218,2023-10-01
1267,sub-015,P1,Cathode2,run-02,ses-4,Y,12.638785759806638,2023-10-01
1268,sub-015,P1,Cathode2,run-02,ses-4,Z,38.231392556875946,2023-10-01
1272,sub-015,P1,Cathode3,run-01,ses-1,X,0.364971191734071,2023-06-14
1273,sub-015,P1,Cathode3,run-01,ses-1,Y,4.932694244682789,2023-06-14
1274,sub-015,P1,Cathode3,run-01,ses-1,Z,0.1441956952214234,2023-06-14
1275,sub-015,P1,Cathode3,run-01,ses-2,X,3.140706236362462,2023-08-31
1276,sub-015,P1,Cathode3,run-01,ses-2,Y,5.113185416460038,2023-08-31
1277,sub-015,P1,Cathode3,run-01,ses-2,Z,20.865369790047406,2023-08-31
1278,sub-015,P1,Cathode3,run-01,ses-3,X,1.6926071058213665,2023-09-24
1279,sub-015,P1,Cathode3,run-01,ses-3,Y,0.6538073602318768,2023-09-24
1280,sub-015,P1,Cathode3,run-01,ses-3,Z,6.633649519830943,2023-09-24
1281,sub-015,P1,Cathode3,run-01,ses-4,X,1.5970789763331368,2023-10-01
1282,sub-015,P1,Cathode3,run-01,ses-4,Y,1.5865812939405437,2023-10-01
1283,sub-015,P1,Cathode3,run-01,ses-4,Z,1.871107182651759,2023-10-01
1284,sub-015,P1,Cathode3,run-02,ses-1,X,0.3270385238528206,2023-06-14
1285,sub-015,P1,Cathode3,run-02,ses-1,Y,5.023147221207619,2023-06-14
1286,sub-015,P1,Cathode3,run-02,ses-1,Z,1.0416296318173401,2023-06-14
1287,sub-015,P1,Cathode3,run-02,ses-2,X,2.1034231361746833,2023-08-31
1288,sub-015,P1,Cathode3,run-02,ses-2,Y,3.1721187490224843,2023-08-31
1289,sub-015,P1,Cathode3,run-02,ses-2,Z,19.28854642510414,2023-08-31
1290,sub-015,P1,Cathode3,run-02,ses-3,X,1.6926071058213665,2023-09-24
1291,sub-015,P1,Cathode3,run-02,ses-3,Y,0.6538073602318768,2023-09-24
1292,sub-015,P1,Cathode3,run-02,ses-3,Z,6.633649519830943,2023-09-24
1293,sub-015,P1,Cathode3,run-02,ses-4,X,1.697768450826402,2023-10-01
1294,sub-015,P1,Cathode3,run-02,ses-4,Y,3.4721366283297534,2023-10-01
1295,sub-015,P1,Cathode3,run-02,ses-4,Z,2.5849593497812755,2023-10-01
1299,sub-016,P1,Anode,run-01,ses-1,X,0.8337991415709212,2023-06-14
1300,sub-016,P1,Anode,run-01,ses-1,Y,3.687338900715112,2023-06-14
1301,sub-016,P1,Anode,run-01,ses-1,Z,8.176546856984496,2023-06-14
1302,sub-016,P1,Anode,run-01,ses-2,X,0.6251279515028045,2023-08-17
1303,sub-016,P1,Anode,run-01,ses-2,Y,5.364693329632281,2023-08-17
1304,sub-016,P1,Anode,run-01,ses-2,Z,0.04377597175538561,2023-08-17
1305,sub-016,P1,Anode,run-01,ses-3,X,0.8299446600675537,2023-09-20
1306,sub-016,P1,Anode,run-01,ses-3,Y,1.6048137256503097,2023-09-20
1307,sub-016,P1,Anode,run-01,ses-3,Z,0.11808761604130247,2023-09-20
1308,sub-016,P1,Anode,run-01,ses-4,X,1.008737795874481,2023-09-27
1309,sub-016,P1,Anode,run-01,ses-4,Y,9.780877646952867,2023-09-27
1310,sub-016,P1,Anode,run-01,ses-4,Z,4.72464872315526,2023-09-27
1311,sub-016,P1,Anode,run-02,ses-1,X,0.7678985717892601,2023-06-14
1312,sub-016,P1,Anode,run-02,ses-1,Y,2.757233143746852,2023-06-14
1313,sub-016,P1,Anode,run-02,ses-1,Z,7.304436391443014,2023-06-14
1314,sub-016,P1,Anode,run-02,ses-2,X,0.27076568186282657,2023-08-17
1315,sub-016,P1,Anode,run-02,ses-2,Y,5.28144685268402,2023-08-17
1316,sub-016,P1,Anode,run-02,ses-2,Z,0.02269133530557177,2023-08-17
1317,sub-016,P1,Anode,run-02,ses-3,X,1.5574809658527329,2023-09-20
1318,sub-016,P1,Anode,run-02,ses-3,Y,0.2751260763406762,2023-09-20
1319,sub-016,P1,Anode,run-02,ses-3,Z,0.1990194099396465,2023-09-20
1320,sub-016,P1,Anode,run-02,ses-4,X,1.6997179136425302,2023-09-27
1321,sub-016,P1,Anode,run-02,ses-4,Y,11.597299260050058,2023-09-27
1322,sub-016,P1,Anode,run-02,ses-4,Z,6.6096486055850985,2023-09-27
1326,sub-016,P1,Cathode1,run-01,ses-1,X,3.6333263672143232,2023-06-14
1327,sub-016,P1,Cathode1,run-01,ses-1,Y,21.422263924330473,2023-06-14
1328,sub-016,P1,Cathode1,run-01,ses-1,Z,54.680201951116324,2023-06-14
1329,sub-016,P1,Cathode1,run-01,ses-2,X,0.6637650939822208,2023-08-17
1330,sub-016,P1,Cathode1,run-01,ses-2,Y,17.983339421749115,2023-08-17
1331,sub-016,P1,Cathode1,run-01,ses-2,Z,52.0305402238667,2023-08-17
1332,sub-016,P1,Cathode1,run-01,ses-3,X,2.3606304612755764,2023-09-20
1333,sub-016,P1,Cathode1,run-01,ses-3,Y,14.63969220250845,2023-09-20
1334,sub-016,P1,Cathode1,run-01,ses-3,Z,52.08698062941432,2023-09-20
1335,sub-016,P1,Cathode1,run-01,ses-4,X,3.453498517423867,2023-09-27
1336,sub-016,P1,Cathode1,run-01,ses-4,Y,20.904057227373123,2023-09-27
1337,sub-016,P1,Cathode1,run-01,ses-4,Z,46.423142039850354,2023-09-27
1338,sub-016,P1,Cathode1,run-02,ses-1,X,0.43336167812347526,2023-06-14
1339,sub-016,P1,Cathode1,run-02,ses-1,Y,17.339065514802932,2023-06-14
1340,sub-016,P1,Cathode1,run-02,ses-1,Z,59.27673615671694,2023-06-14
1341,sub-016,P1,Cathode1,run-02,ses-2,X,2.1263725639134634,2023-08-17
1342,sub-016,P1,Cathode1,run-02,ses-2,Y,17.366491284519434,2023-08-17
1343,sub-016,P1,Cathode1,run-02,ses-2,Z,52.89924393750727,2023-08-17
1344,sub-016,P1,Cathode1,run-02,ses-3,X,1.6696503435075272,2023-09-20
1345,sub-016,P1,Cathode1,run-02,ses-3,Y,12.823270589411258,2023-09-20
1346,sub-016,P1,Cathode1,run-02,ses-3,Z,53.97198051184416,2023-09-20
1347,sub-016,P1,Cathode1,run-02,ses-4,X,2.9594928224384773,2023-09-27
1348,sub-016,P1,Cathode1,run-02,ses-4,Y,25.268754162192344,2023-09-27
1349,sub-016,P1,Cathode1,run-02,ses-4,Z,42.66538796916604,2023-09-27
1353,sub-016,P1,Cathode2,run-01,ses-1,X,1.5749254285544225,2023-06-14
1354,sub-016,P1,Cathode2,run-01,ses-1,Y,5.20742065414786,2023-06-14
1355,sub-016,P1,Cathode2,run-01,ses-1,Z,4.693759768679737,2023-06-14
1356,sub-016,P1,Cathode2,run-01,ses-2,X,0.8105659078061649,2023-08-17
1357,sub-016,P1,Cathode2,run-01,ses-2,Y,4.736911814212796,2023-08-17
1358,sub-016,P1,Cathode2,run-01,ses-2,Z,47.19137627951801,2023-08-17
1359,sub-016,P1,Cathode2,run-01,ses-3,X,1.303844316229231,2023-09-20
1360,sub-016,P1,Cathode2,run-01,ses-3,Y,9.343650698214766,2023-09-20
1361,sub-016,P1,Cathode2,run-01,ses-3,Z,47.92270779371262,2023-09-20
1362,sub-016,P1,Cathode2,run-01,ses-4,X,0.2951549238711664,2023-09-27
1363,sub-016,P1,Cathode2,run-01,ses-4,Y,2.1809390108287303,2023-09-27
1364,sub-016,P1,Cathode2,run-01,ses-4,Z,53.61646996200085,2023-09-27
1365,sub-016,P1,Cathode2,run-02,ses-1,X,1.9145002517104217,2023-06-14
1366,sub-016,P1,Cathode2,run-02,ses-1,Y,9.975893798768517,2023-06-14
1367,sub-016,P1,Cathode2,run-02,ses-1,Z,37.94932509161532,2023-06-14
1368,sub-016,P1,Cathode2,run-02,ses-2,X,0.7263872440159389,2023-08-17
